SubjectID,CompileCount
bbdf082b8207bde2132ee5b7e099b80e708fbc502b4a2709464d10f066702572,21.333333333333332
bc04448053fe14f982786f88c3e7315bd29c9ffefb2ca0a196d4d8b376c73af4,10.181818181818182
bd8f0f5cb09191ba2dddd2880d3f96c87273482fb46fafacd205cd4edfaeb726,24.8
bdc4b9667ec7ee728db5435ee8bd6cde5c6a6e8a6a264d0ba84dbe3e70824257,30.642857142857142
be8a2e962ce8444c3f408c69f5fafe53740f051c5152aceae58ba94d92fbce16,8.0
befcf3491ccf1d429febb43e73dfcc89a23abf25b7f104d79f95dfd77197c301,42.05263157894737
bf44aa9206207af527a16c3434a89b62f066df3e9b3b457e7af4d84fb6ec7abe,40.08695652173913
bff9c101cdf662051e707cafb80d5a19e484db63e3a625b811141ce7460db3f2,42.0
c04621e1830b64287828351442ac1e133f24a5346ff4623724fb96ec2aaeb9bd,20.4
c0b64e20adafd24337816ecbfb745915703bd5b2e896516b457a3ca3c24606bb,21.25
c0c17918327584f8129ca6e35834ce6debc586bfd5d90f086e6b2c4035158093,53.72222222222222
c1b74a59f57d78b89f92c47a8cddb8974e24d3421ab3a736560f039192447dbe,18.0
c1feba08be86db817c24b1d703a5863bd8a95f4c2ae2c1dbf332ce1eafbc5b20,42.03846153846154
c24f866ae80c05ee51d3b74a47b982bcf7bf0b170f99c33a387ff9a37e4c8988,29.291666666666668
c25af167c58d1d39f41f7c1b9f7ed75889b05872fd88d82fdc0408d6091e0699,41.07692307692308
c3dc5e5c9a311788a51feeae1fef830753a855073c61beb2c3b1bbd8afb25690,28.57894736842105
c40b460b220960d4deac8d4dc99dcbaeae11810222a3f43200ebc4cdf8031620,41.1
c487cf233de3fe4f515feec1feed6a2ca4c7710d160d33c14ca7ee38830e0f6b,23.77777777777778
c4bb4d05d7c59b50908033c8f51f04f219ad03a93504a08437c1269137c83c25,75.5
c4d974f54f1e56712e1c8446736edfb9f58f7bd03f8ed7823fc109c09560b485,19.5
c529009a96982436835dc0f6897e9bf6a250053902ad8b23ab8538aef12c096b,23.0
c56a5ea2c9226de38493f39df68c65cb9193eb8f88a693452111429b6d3e5fec,18.0
c57ec01b4d87d09c0a24414945ec664507a1d31ba79b3ff9f7a483202a344111,15.714285714285714
c5a278b967c523629b565ee96605ca4431a7dd4a7168e8535a55da5856a74bc6,10.0
c5b054332c9187d9560ea0f62e5c801420f4edc6432f93dceff2d8036543aea5,45.125
c68a2e17eca1457016b62512e9ffdfc31460147f06d083ef7b3da716e8584c45,17.0
c69aad08f9a996072a597a2dc58ca8ac9f141e52f76c5255ef6d51248537450f,40.07142857142857
c6f061a7448629df11591c84484c25c054f2acf861b01a0ec8d55e706479804d,5.0
c7033b90bd28f6f69828b5aaa0e7da457f87a179c7637dbb9c9e893289469dab,16.0
c7e287ec7fcf22d6f1c548937d476455a7db52a6197297466ad8f210312672ed,20.6
c8732878ca21eec7d094cfcde2f45fbc2647d4ee940877a6d21f7625c08d3832,38.0
c89b0319319f3c0bd0b4f12a807c14017855bf27a02ac1fd4626d341160dcc6a,22.0
c8ce1df77cc8c583b90c10f35c425fc417be3e516a1e44e1cdec3ed1b4818adf,30.785714285714285
c91ccb4c393cb45ccf48ae13bae293be585c067f641af4fff9f38ad26634398e,36.0
ca406f8b643c59c8eaf98ee44b5938f12db663076b47d75e070c6c7e3e853c8f,19.074074074074073
ca4d393e1a2e9d0f0ee3bf14ccaf66c524bde36f557639e6fa9a23882328dc73,11.0
ca907a7c201ae574bff41e1b1f4cb0761a59faec13a9c72361685f4c24100ad0,5.0
caff99f204b9bbd65a47fd2b2c984ae3a45f9cf8d7de42ae2b11015e382cda4b,33.125
cb554dd6b132394c98da691a27185fde14b9841a1cdd46cfb9c00cfc51a53851,41.0
cbc455f1c7ba7b539c46d11c6e9bf35cdc489eac60f84783535f83daa2120a3f,8.0
cbd05b5e03372b285a4291cd29b3ee8125dc2f8e28808b67585e20521e378250,26.166666666666668
cd7122c30b435c2923723b975901b28a11786d3b3a6fe017c08e7aa1fe1a3ca1,13.8
cec0c3bffabf9cfaee52d61d15578fd282ed629587410bc30eba5c031e9a352d,24.142857142857142
cf7eb60b9942708dd8616841ee53228415466c6f6ae2515532d38b6e52b0936d,46.05
d0b669ce03a289e08fe5311563d51cbcc0e0179d6cc39c216209656e61411d33,36.21052631578947
d100865577ae84993e129bb4e9b5c91fc4515aca0bd10c49f7c20987cd514f2e,26.375
d1c2321a4cc7b96acae299b669ac20d6c96cd961bfb4b31a64cd9ee4ac129e73,26.0
d2051d4a74c0705f75a94073004d726a5db6afbc1684ff92bc64dd434d8663fe,36.0
d2524c5aa99309f91f78c368cce1d4fc350a64b0664ceae8bececa3f17812b8a,16.166666666666668
d27de3d379a5c456282e2f2dadc339eb7d9b9842f6b002f07417ed1889b07ed9,53.0
d30b6855fb128bf8b166c1176d01621b0daa3047dce74bc8ac905a24fa298d8c,41.77777777777778
d37e9f8d034a95b81cf5ab8d0c352e3a917a0b5d6d670c093520af455e3c268f,23.0
d4c5f54408d23e5a8e297d4d61cd4d25aaa6be5614ac956dea29f423cbfd8683,20.5
d6be78cbdc5721d5083274824b0a98cb18a54bf989ba6187a92ad4b26d4453e3,14.0
d7997b3d161b5133b113ce96328f48ff1bc522f2cd971e8b57ea1b76e9380b88,28.125
d878f07586446e5cf7a45b6bfb8c58adbcbfa1e314b76e1e3c420f662bed0a62,52.333333333333336
d8b5b48505906580bcb0a011e7c39f771562fc9f388bda2ae5cced4cdb30fa12,31.0
d9d9a569fcae1f4c2186a25fd4f96378bbb3760a15390b0d1087e0342c6fc1b5,21.5
da3c01374c518b2fe019f4fc835c4a5bd18350c0304e154c0e036c423c2d6d89,49.857142857142854
dbec727d7cb0ceef25375f8a5eb9b1f1ff9fe6e87597df26baec3819a7c70ebd,23.235294117647058
dbfc0c7323cdb22b12e0140c65ad78f1b684e17531c954b572e52fc1897b551c,37.333333333333336
dc636ddfa28293ec5a21a7b5b20a6b60460787e2dc91ad06cb838049ba976955,17.5
dcad780be5865d42bb1b63b49ca1acfb86270ba9fe9974e363c23790a14a2121,18.571428571428573
deb1e7168d7b71bdaf12a0898d90963b5cbd3644aebddff04434b30776617081,15.083333333333334
df75204dce4b818ea21f78db523dbe3e1316d966f6a82b0db2d72088b6781c82,51.88235294117647
df9d990f5f83cf96608f36043e2e9102527e060afac47afeeb61241df72df52e,28.894736842105264
dfa3c32b1fc805287e6efb290981a51c723130c401dbae7a216c65cda06dedc8,34.666666666666664
e0287ddfadf0ebc07808c574318c33ad347956d900df09e69dcfcef424b7e9b2,27.0
e20bf9f88235bdf4ac925b5f5e79ff8e56473f159a74f36ab95232407d8e440a,23.533333333333335
e225ace16ef1249a76346edd9a7771000bf0ebe78741a36f54ca89178a9e0060,18.9
e2e9de4de21bb19898a5132172724b3ac3469ef5b8b1ca9a160bd02218d370af,29.42105263157895
e4376877f3ef344812fca3ee471a3e3c8c478e8c636054c2398706854b7aeeea,33.0
e51f301f85de8dd9feb00fa8ee2e0a9234abe8c852a9363a5f70e5ffd48d67d4,16.0
e53e69054edd5bba712ad9416641280672f0517df491b831ed1b7235d3fdcc00,18.8
e54eeacd05cf407fea8c5ae5d7d289d0bfba36b8af82513b5fba77265f197865,14.19047619047619
e5902265b37eb891d6b463ffd433d93365c148ae199e22d5003f0eccc918cb9c,34.583333333333336
e6b1ab6898ce8f5c569c33875754f1a7493d4558bca3f2439f3e4daa2976771c,26.0
e6e5ce71ceaa3777012e0df585e39b66f16e29c71ad325b8e94bef018cde8a23,39.16129032258065
e91733b17d1e8834e155eb9d1fff05f9e90ae36c8a3f924fcae82e9f940c6b00,49.0
e96cfdb962a17496fcb1345e6a48b6d0e72ba887d9fa42e3623a9bd057a114af,23.0
e9a501ae806b3c12915c7c4f372b4bdd8a69af7f450d57570ac5a1bc11b7b15d,16.23076923076923
eaecf1fa492a96a439dbcce32a227506d2c4a37390acd1b583e4d0678d3bd53f,34.11764705882353
ec5261d495efc75317de994f7719b137a3d606aa11da53b5f96b5849419a4806,24.0
ec991de3cf7eab1ef876febbb7ba174977b27ad52483d6dcb2b01c81fa71ecf3,50.892857142857146
ede70349699f67329428d27f56e81d20768c5700cc17b3fac51a3941d3db9986,37.21052631578947
ef25289f6d9b9b8dc16f4e831e9b5b19c8f6d22cd344b0281164910cb1c73154,26.0
efb8e7dfcd5f3264bc12179ace931980ebafb04ddbd236f7d1f432628d19f874,40.11764705882353
f022ffb1800d73c7877599a936b1fb9e24ef391088b914ef26450b1b6f2cdc5e,20.076923076923077
f039c42940d096bf9befc578040a0ccf3e7bb896b1be800a136ce01ec0a98728,50.6
f21b63d26eb41084dd64b10fadce7f065358d5bcf45f20cabacc683f83e29f5a,37.05882352941177
f31d6012d3e99b686d3e3c5b0f6012a04f6e2f69fcc072786481cd152a685fdc,22.05
f38f1ceb30055814ef491d03e2a4f9f9094a09be65cc57b85e2a6690de30122d,25.529411764705884
f42b50a85013fce8df2a6543cc06c62877e2ede7842430c49cdb7bf90fbb7f5b,31.695652173913043
f47ba3cab9f190423db2c7ba92ef338d37c685405f47e8210eb557dea68e258e,30.6
f5e73425539071d934f75bf805183e598248a54dcbc5cd11e3cf8a9e5c725c65,16.333333333333332
f695be8249f082d4c6b8ed2cf70d3ae6d5ee46ca44e9aae23e7dc0703d23d087,26.5
f9fa24b6968afee6fcfa9dfbecb5a15ff3ed3bcbcc5b2a2411d8941f354d5745,26.7
ff5c3703156f52416e744d6c7035d8c35a75876332a6b1ab9c934115a335b792,10.0
ff6fefbe8707f84fe2548ce0a94567b59e046260c95106294df0d483694d2c8a,31.05
